theta_0,theta_2,loss
-2.0334806951111104,-2.044928802005339,0.10260091515683825
-1.99307665470707,-2.044928802005339,0.10218075201197348
-1.9526726143030295,-2.044928802005339,0.10178606548051737
-1.9122685738989893,-2.044928802005339,0.10141751158804536
-1.8718645334949489,-2.044928802005339,0.10107577054399766
-1.8314604930909084,-2.044928802005339,0.10076154795662819
-1.791056452686868,-2.044928802005339,0.10047557612293181
-1.7506524122828275,-2.044928802005339,0.10021861539821371
-1.710248371878787,-2.044928802005339,0.0999914556502042
-1.6698443314747466,-2.044928802005339,0.0997949178028653
-1.6294402910707064,-2.044928802005339,0.09962985547528305
-1.589036250666666,-2.044928802005339,0.09949715672128917
-1.5486322102626255,-2.044928802005339,0.09939774587571067
-1.508228169858585,-2.044928802005339,0.0993325855133944
-1.4678241294545447,-2.044928802005339,0.0993026785274063
-1.4274200890505044,-2.044928802005339,0.09930907033304662
-1.3870160486464638,-2.044928802005339,0.09935285120456108
-1.3466120082424236,-2.044928802005339,0.09943515875164902
-1.306207967838383,-2.044928802005339,0.09955718054307824
-1.2658039274343427,-2.044928802005339,0.09972015688490134
-1.2253998870303022,-2.044928802005339,0.099925383760923
-1.1849958466262618,-2.044928802005339,0.10017421594318993
-1.1445918062222216,-2.044928802005339,0.10046807028035032
-1.104187765818181,-2.044928802005339,0.10080842917174966
-1.0637837254141407,-2.044928802005339,0.1011968442350851
-1.0233796850101002,-2.044928802005339,0.10163494017531238
-0.9829756446060598,-2.044928802005339,0.10212441886227569
-0.9425716042020194,-2.044928802005339,0.10266706362419331
-0.9021675637979789,-2.044928802005339,0.10326474376365319
-0.8617635233939387,-2.044928802005339,0.10391941930213758
-0.8213594829898982,-2.044928802005339,0.10463314595826877
-0.7809554425858578,-2.044928802005339,0.10540808036391928
-0.7405514021818174,-2.044928802005339,0.10624648552102615
-0.7001473617777769,-2.044928802005339,0.10715073650034448
-0.6597433213737365,-2.044928802005339,0.10812332638142917
-0.619339280969696,-2.044928802005339,0.10916687243079065
-0.5789352405656558,-2.044928802005339,0.11028412251237729
-0.5385312001616154,-2.044928802005339,0.11147796172122929
-0.49812715975757493,-2.044928802005339,0.11275141922725912
-0.4577231193535345,-2.044928802005339,0.1141076753115701
-0.41731907894949405,-2.044928802005339,0.11555006857244746
-0.3769150385454536,-2.044928802005339,0.11708210327206572
-0.3365109981414134,-2.044928802005339,0.11870745678796886
-0.29610695773737294,-2.044928802005339,0.12042998712541086
-0.2557029173333325,-2.044928802005339,0.12225374043761537
-0.21529887692929206,-2.044928802005339,0.12418295849085409
-0.17489483652525162,-2.044928802005339,0.1262220859998916
-0.13449079612121118,-2.044928802005339,0.12837577774676323
-0.09408675571717096,-2.044928802005339,0.13064890538203566
-0.053682715313130513,-2.044928802005339,0.13304656379267352
-0.013278674909090071,-2.044928802005339,0.13557407690448336
0.027125365494950593,-2.044928802005339,0.13823700276998577
0.06752940589899081,-2.044928802005339,0.14104113777470445
0.10793344630303103,-2.044928802005339,0.14399251977660357
0.1483374867070717,-2.044928802005339,0.14709742997521075
0.18874152711111192,-2.044928802005339,0.15036239328943407
0.22914556751515258,-2.044928802005339,0.15379417700698592
0.2695496079191928,-2.044928802005339,0.1573997874545856
0.309953648323233,-2.044928802005339,0.16118646442785148
0.3503576887272737,-2.044928802005339,0.16516167311427357
0.3907617291313139,-2.044928802005339,0.16933309324332046
0.43116576953535457,-2.044928802005339,0.17370860520610523
0.4715698099393948,-2.044928802005339,0.1782962729046889
0.5119738503434355,-2.044928802005339,0.18310432311956298
0.5523778907474757,-2.044928802005339,0.18814112122446577
0.5927819311515159,-2.044928802005339,0.19341514313148944
0.6331859715555566,-2.044928802005339,0.19893494341695217
0.6735900119595968,-2.044928802005339,0.20470911965964425
