theta_0,theta_1,loss
-1.7560958133006581,-1.2445233902913297,5.66466771354266
-1.5331340061999366,-1.2445233902913297,5.4686584861476755
-1.310172199099215,-1.2445233902913297,5.272649258752689
-1.0872103919984937,-1.2445233902913297,5.076640031357704
-0.8642485848977721,-1.2445233902913297,4.880630803962719
-0.6412867777970506,-1.2445233902913297,4.684621576567733
-0.41832497069632923,-1.2445233902913297,4.488612349172747
-0.19536316359560768,-1.2445233902913297,4.292603121777762
0.027598643505113873,-1.2445233902913297,4.096593894382777
0.2505604506058354,-1.2445233902913297,3.900584666987791
0.473522257706557,-1.2445233902913297,3.704575439592806
0.6964840648072785,-1.2445233902913297,3.5085662121978203
0.9194458719079996,-1.2445233902913297,3.3125569848028356
1.1424076790087212,-1.2445233902913297,3.11654775740785
1.3653694861094428,-1.2445233902913297,2.920538530012865
1.5883312932101643,-1.2445233902913297,2.7245293026178796
1.8112931003108859,-1.2445233902913297,2.5285200752228945
2.0342549074116074,-1.2445233902913297,2.3325108478279093
2.257216714512329,-1.2445233902913297,2.1365016204329237
2.48017852161305,-1.2445233902913297,1.9404923930379383
2.703140328713772,-1.2445233902913297,1.7444831656429525
2.926102135814493,-1.2445233902913297,1.548473938247967
3.149063942915215,-1.2445233902913297,1.3524647108529815
3.3720257500159363,-1.2445233902913297,1.1564554834579968
3.5949875571166574,-1.2445233902913297,0.9604462560630114
3.8179493642173794,-1.2445233902913297,0.7644370286680257
4.0409111713181005,-1.2445233902913297,0.5684278012730408
4.2638729784188225,-1.2445233902913297,0.37555739872754546
4.486834785519544,-1.2445233902913297,0.20093418316464606
4.709796592620266,-1.2445233902913297,0.0680221771823572
4.932758399720987,-1.2445233902913297,0.013683573947782173
5.155720206821709,-1.2445233902913297,0.00527695571152621
5.37868201392243,-1.2445233902913297,0.002116224336901755
5.601643821023151,-1.2445233902913297,0.0008887588334605013
5.824605628123873,-1.2445233902913297,0.010445459137647238
6.047567435224594,-1.2445233902913297,0.05171991282564125
6.270529242325316,-1.2445233902913297,0.1711089578185393
6.493491049426038,-1.2445233902913297,0.34465170848059357
6.716452856526758,-1.2445233902913297,0.5336782833329127
6.939414663627481,-1.2445233902913297,0.7329206577197992
-1.7560958133006581,-1.1788725052925086,5.480698479357864
-1.5331340061999366,-1.1788725052925086,5.284689251962878
-1.310172199099215,-1.1788725052925086,5.088680024567892
-1.0872103919984937,-1.1788725052925086,4.892670797172907
-0.8642485848977721,-1.1788725052925086,4.696661569777921
